Id_de_sentencia,IdSentenciado,SentidoSentencia,Sexo,Edad
8808,152148530,Condenatoria,Hombre,29
23667,152168314,Condenatoria,Hombre,32
22727,152190870,Condenatoria,Hombre,28
20954,152201159,Condenatoria,Hombre,46
29454,152204192,Condenatoria,Hombre,28
7031,152204729,Condenatoria,Mujer,31
23809,152208623,Condenatoria,Mujer,26
29386,152263877,Condenatoria,Hombre,27
18352,152275292,Condenatoria,Hombre,21
27492,152294620,Condenatoria,Hombre,26
25396,152307878,Condenatoria,Hombre,27
29449,152322549,Condenatoria,Hombre,37
27636,152360287,Condenatoria,Hombre,38
18143,152367043,Condenatoria,Hombre,57
18143,152367045,Condenatoria,Hombre,44
18143,152367057,Condenatoria,Hombre,37
16389,152367585,Condenatoria,Hombre,22
21699,152423897,Condenatoria,Hombre,34
21205,152424047,Condenatoria,Hombre,21
23665,152425936,Condenatoria,Hombre,27
23665,152425943,Condenatoria,Hombre,32
29608,152428966,Condenatoria,Hombre,37
29608,152428968,Condenatoria,Mujer,24
22242,152455472,Condenatoria,Hombre,28
22235,152459255,Condenatoria,Hombre,26
21241,152459658,Condenatoria,Hombre,37
15874,152460240,Condenatoria,Hombre,43
21242,152460312,Condenatoria,Mujer,46
25101,152481199,Condenatoria,Hombre,46
18494,152481631,Condenatoria,Hombre,42
18572,152518998,Condenatoria,Hombre,40
19525,152519530,Condenatoria,Hombre,44
19907,152519830,Condenatoria,Hombre,33
22241,152522274,Condenatoria,Hombre,41
15122,152568416,Condenatoria,Hombre,70
23143,152582726,Condenatoria,Hombre,51
4626,152610398,Condenatoria,Hombre,35
9424,152656398,Condenatoria,Hombre,30
9424,152656443,Condenatoria,Hombre,25
28321,152686732,Condenatoria,Mujer,32
29361,152693026,Condenatoria,Hombre,32
29369,152786084,Condenatoria,Hombre,35
25307,152849383,Condenatoria,Hombre,31
15573,152852100,Condenatoria,Hombre,29
20562,152853973,Condenatoria,Hombre,40
23695,152854352,Condenatoria,Hombre,57
28767,152857796,Condenatoria,Hombre,45
19121,152905029,Condenatoria,Mujer,41
19526,152913333,Condenatoria,Hombre,23
22730,152995218,Condenatoria,Hombre,25
27857,153030506,Condenatoria,Hombre,42
25721,153032478,Condenatoria,Hombre,74
14902,153045081,Condenatoria,Hombre,32
18568,153137518,Condenatoria,Mujer,43
28134,153137900,Condenatoria,Hombre,33
25725,153210236,Condenatoria,Hombre,52
25720,153210296,Condenatoria,Hombre,43
17496,153210405,Condenatoria,Hombre,44
28722,153297318,Condenatoria,Hombre,31
15163,153298168,Condenatoria,Hombre,46
25409,153303267,Condenatoria,Hombre,24
21568,153308158,Condenatoria,Hombre,41
18842,153354321,Condenatoria,Hombre,22
6161,153355911,Condenatoria,Hombre,49
15138,153364286,Condenatoria,Hombre,45
19712,153367645,Condenatoria,Hombre,44
18866,153367872,Condenatoria,Hombre,27
20854,153367980,Condenatoria,Hombre,46
23681,153370391,Condenatoria,Mujer,35
9341,153488560,Condenatoria,Hombre,37
19711,153541725,Condenatoria,Hombre,47
28239,153559763,Condenatoria,Hombre,24
23662,153568526,Condenatoria,Hombre,45
20626,153569054,Condenatoria,Hombre,2
15869,153580442,Condenatoria,Hombre,38
29387,153602346,Condenatoria,Hombre,39
15114,153604888,Condenatoria,Hombre,21
25737,153629833,Condenatoria,Hombre,39
27935,153668754,Condenatoria,Hombre,35
27644,153685300,Condenatoria,Hombre,55
19170,153696913,Condenatoria,Hombre,24
27070,153728199,Condenatoria,Hombre,28
16859,153728749,Condenatoria,Hombre,42
29424,153728891,Condenatoria,Hombre,22
29405,153845659,Condenatoria,Hombre,25
10783,153866779,Condenatoria,Hombre,32
19404,153877055,Condenatoria,Hombre,42
19462,153880717,Condenatoria,Hombre,38
28140,153885066,Condenatoria,Hombre,28
23218,153890549,Condenatoria,Hombre,31
18877,153945665,Condenatoria,Hombre,34
17816,153953171,Condenatoria,Hombre,55
18857,153967299,Condenatoria,Hombre,48
19171,153987126,Condenatoria,Hombre,28
18707,154000239,Condenatoria,Hombre,22
24596,154003951,Condenatoria,Hombre,35
28749,154021729,Condenatoria,Hombre,40
27201,154050988,Condenatoria,Hombre,23
28043,154101295,Condenatoria,Hombre,30
20347,154101429,Condenatoria,Hombre,39
19176,154203573,Condenatoria,Hombre,35
20703,154227073,Condenatoria,Hombre,58
20246,154231383,Condenatoria,Hombre,31
15284,154288474,Condenatoria,Hombre,27
29831,154288486,Condenatoria,Hombre,35
28145,154293370,Condenatoria,Hombre,22
19185,154310148,Condenatoria,Hombre,34
21124,154310365,Condenatoria,Hombre,39
24277,154338320,Condenatoria,Hombre,38
28365,154339502,Condenatoria,Hombre,50
28365,154339504,Condenatoria,Mujer,32
20225,154344944,Condenatoria,Hombre,25
23524,154363052,Condenatoria,Hombre,41
20186,154366107,Condenatoria,Hombre,42
27076,154383850,Condenatoria,Hombre,51
27076,154383888,Condenatoria,Hombre,24
27076,154383926,Condenatoria,Mujer,24
10964,154424591,Condenatoria,Hombre,34
21081,154440263,Condenatoria,Hombre,28
19472,154505045,Condenatoria,Hombre,24
26379,154509112,Condenatoria,Hombre,21
25297,154517909,Condenatoria,Hombre,26
18148,154518539,Condenatoria,Mujer,31
29465,154519004,Condenatoria,Hombre,23
28226,154610754,Condenatoria,Hombre,49
28226,154610759,Condenatoria,Hombre,49
21133,154612680,Condenatoria,Hombre,21
25078,154642917,Condenatoria,Hombre,47
21394,154644180,Condenatoria,Hombre,22
26075,154645088,Condenatoria,Hombre,40
15677,154834738,Condenatoria,Hombre,42
22396,154837545,Condenatoria,Hombre,27
19796,154864836,Condenatoria,Hombre,45
23829,154872935,Condenatoria,Hombre,52
23888,154932412,Condenatoria,Hombre,28
25951,154968390,Condenatoria,Hombre,28
20938,155004502,Condenatoria,Hombre,32
16837,155011758,Condenatoria,Hombre,24
25724,155068133,Condenatoria,Hombre,22
25203,155081229,Condenatoria,Hombre,40
28099,155085694,Condenatoria,Hombre,36
23906,155105015,Condenatoria,Hombre,29
23885,155110546,Condenatoria,Hombre,28
18963,155150601,Condenatoria,Hombre,35
20371,155154665,Condenatoria,Hombre,45
29864,155170876,Condenatoria,Hombre,44
19684,155174494,Condenatoria,Hombre,27
21206,155229803,Condenatoria,Hombre,25
20934,155257333,Condenatoria,Mujer,40
20630,155265688,Condenatoria,Hombre,23
19781,155278034,Condenatoria,Hombre,46
26763,155284414,Condenatoria,Hombre,39
28227,155309863,Condenatoria,Hombre,50
20227,155313309,Condenatoria,Hombre,21
28238,155315060,Condenatoria,Hombre,33
17828,155317862,Condenatoria,Hombre,39
22686,155378865,Condenatoria,Hombre,34
25717,155379914,Condenatoria,Hombre,22
29477,155380578,Condenatoria,Hombre,28
28224,155391380,Condenatoria,Hombre,26
19532,155449907,Condenatoria,Mujer,49
20622,155482543,Condenatoria,Hombre,25
29448,155537628,Condenatoria,Hombre,39
29448,155537637,Condenatoria,Hombre,24
21958,155558105,Condenatoria,Hombre,48
22092,155579860,Condenatoria,Hombre,43
29469,155697037,Condenatoria,Hombre,36
22697,155697863,Condenatoria,Hombre,41
23427,155699411,Condenatoria,Hombre,27
23427,155699416,Condenatoria,Hombre,2
27714,155700683,Condenatoria,Hombre,23
19777,155701961,Condenatoria,Hombre,26
19168,155726465,Condenatoria,Hombre,39
24275,155749586,Condenatoria,Hombre,30
24704,155751594,Condenatoria,Hombre,46
25367,155765038,Condenatoria,Hombre,23
20436,155816975,Condenatoria,Hombre,41
20441,155825023,Condenatoria,Hombre,30
24037,155891646,Condenatoria,Hombre,24
29408,155908678,Condenatoria,Hombre,35
22393,155911972,Condenatoria,Hombre,51
21387,155950767,Condenatoria,Hombre,21
22872,155952822,Condenatoria,Hombre,67
22873,156077562,Condenatoria,Hombre,49
28884,156106043,Condenatoria,Hombre,47
27235,156110082,Condenatoria,Hombre,24
22997,156110235,Condenatoria,Hombre,2
19483,156185118,Condenatoria,Hombre,43
28432,156208789,Condenatoria,Hombre,41
28098,156211591,Condenatoria,Hombre,39
22996,156245972,Condenatoria,Hombre,58
21381,156259073,Condenatoria,Hombre,21
21526,156288827,Condenatoria,Hombre,24
29827,156295318,Condenatoria,Mujer,23
22228,156304602,Condenatoria,Hombre,28
24380,156305984,Condenatoria,Hombre,39
24288,156310298,Condenatoria,Hombre,51
24436,156333942,Condenatoria,Hombre,53
26764,156334009,Condenatoria,Hombre,42
26764,156334097,Condenatoria,Hombre,22
22232,156335445,Condenatoria,Hombre,44
29871,156345307,Condenatoria,Hombre,46
20258,156349960,Condenatoria,Hombre,24
28889,156388370,Condenatoria,Hombre,26
20939,156410175,Condenatoria,Hombre,27
23145,156428641,Condenatoria,Mujer,35
21214,156431289,Condenatoria,Hombre,23
28157,156511743,Condenatoria,Hombre,25
22086,156550283,Condenatoria,Hombre,31
28854,156559869,Condenatoria,Hombre,34
25546,156567964,Condenatoria,Hombre,43
20637,156607346,Condenatoria,Hombre,25
27807,156614538,Condenatoria,Mujer,27
27801,156616427,Condenatoria,Hombre,24
26581,156620961,Condenatoria,Hombre,24
22075,156625672,Condenatoria,Hombre,30
21014,156653171,Condenatoria,Hombre,41
21809,156692043,Condenatoria,Hombre,34
29470,156724643,Condenatoria,Hombre,34
21131,156761182,Condenatoria,Hombre,32
25549,156765142,Condenatoria,Hombre,53
27081,156814036,Condenatoria,Hombre,31
23505,156929457,Condenatoria,Hombre,31
22291,156934951,Condenatoria,Hombre,36
25941,156954133,Condenatoria,Hombre,34
25941,156954154,Condenatoria,Hombre,28
28871,156961635,Condenatoria,Hombre,66
28011,156969455,Condenatoria,Mujer,37
28890,156969638,Condenatoria,Hombre,22
28013,156973174,Condenatoria,Mujer,23
25547,156973665,Condenatoria,Hombre,42
29800,157049055,Condenatoria,Hombre,27
25306,157057992,Condenatoria,Mujer,37
28058,157074649,Condenatoria,Hombre,49
20529,157155164,Condenatoria,Hombre,45
21875,157155973,Condenatoria,Mujer,28
21875,157155975,Condenatoria,Hombre,33
20466,157178051,Condenatoria,Hombre,35
20595,157314713,Condenatoria,Hombre,22
21564,157334519,Condenatoria,Hombre,27
20141,157338255,Condenatoria,Hombre,51
22289,157342157,Condenatoria,Hombre,54
20896,157378580,Condenatoria,Hombre,30
20896,157378582,Condenatoria,Hombre,25
28881,157445607,Condenatoria,Hombre,22
28881,157445612,Condenatoria,Hombre,28
28881,157445619,Condenatoria,Hombre,29
28881,157445621,Condenatoria,Hombre,43
23723,157445821,Condenatoria,Hombre,22
23723,157445823,Condenatoria,Hombre,23
23232,157446145,Condenatoria,Hombre,29
21422,157472632,Condenatoria,Hombre,39
21208,157484277,Condenatoria,Mujer,53
21208,157484291,Condenatoria,Mujer,27
25405,157545400,Condenatoria,Hombre,47
23526,157599657,Condenatoria,Hombre,33
28327,157631267,Condenatoria,Hombre,25
28407,157649781,Condenatoria,Hombre,44
28951,157660936,Condenatoria,Hombre,26
23273,157675531,Condenatoria,Hombre,20
20926,157700836,Condenatoria,Hombre,37
25954,157757031,Condenatoria,Hombre,24
28047,157770906,Condenatoria,Mujer,31
22192,157800714,Condenatoria,Hombre,21
28325,157826201,Condenatoria,Hombre,52
22347,157839667,Condenatoria,Hombre,29
25081,157859486,Condenatoria,Hombre,28
27085,157864246,Condenatoria,Hombre,36
22072,157908697,Condenatoria,Hombre,20
27176,157941667,Condenatoria,Hombre,25
27778,157957450,Condenatoria,Hombre,23
27778,157957473,Condenatoria,Hombre,22
24597,157978633,Condenatoria,Hombre,23
25085,157993052,Condenatoria,Hombre,36
21852,158049232,Condenatoria,Hombre,41
24207,158058676,Condenatoria,Hombre,35
28277,158084204,Condenatoria,Hombre,23
21966,158099856,Condenatoria,Hombre,37
23280,158128144,Condenatoria,Hombre,34
28883,158150853,Condenatoria,Mujer,33
26407,158151166,Condenatoria,Hombre,34
29600,158210679,Condenatoria,Hombre,30
26944,158305390,Condenatoria,Hombre,30
29458,158308541,Condenatoria,Hombre,31
27960,158366990,Condenatoria,Hombre,27
23780,158397003,Condenatoria,Hombre,28
23384,158403105,Condenatoria,Hombre,28
28405,158461872,Condenatoria,Hombre,29
25689,158461909,Condenatoria,Hombre,33
25558,158462028,Condenatoria,Mujer,37
23834,158463262,Condenatoria,Hombre,38
28635,158499127,Condenatoria,Hombre,39
25086,158597767,Condenatoria,Mujer,40
22588,158598898,Condenatoria,Mujer,24
22832,158683390,Condenatoria,Hombre,28
27083,158788984,Condenatoria,Hombre,2
22495,158795267,Condenatoria,Hombre,23
27949,158795572,Condenatoria,Hombre,23
28862,158857092,Condenatoria,Hombre,28
25186,158947697,Condenatoria,Hombre,24
28278,158990263,Condenatoria,Hombre,25
27283,159018601,Condenatoria,Hombre,1
25948,159031935,Condenatoria,Hombre,32
28452,159192520,Condenatoria,Hombre,26
29668,159196848,Condenatoria,Hombre,26
29645,159197857,Condenatoria,Hombre,39
27086,159264503,Condenatoria,Hombre,36
25100,159280833,Condenatoria,Hombre,53
25100,159280890,Condenatoria,Hombre,51
27999,159299754,Condenatoria,Hombre,102
25648,159302529,Condenatoria,Hombre,30
25473,159308521,Condenatoria,Hombre,40
30272,159311891,Condenatoria,Hombre,31
28975,159340682,Condenatoria,Hombre,22
29791,159346083,Condenatoria,Hombre,40
25493,159357182,Condenatoria,Hombre,37
28264,159387413,Condenatoria,Mujer,43
26372,159390879,Condenatoria,Hombre,24
27445,159391012,Condenatoria,Hombre,30
28772,159391716,Condenatoria,Hombre,34
24888,159392531,Condenatoria,Hombre,31
24888,159392533,Condenatoria,Hombre,22
24827,159428500,Condenatoria,Mujer,51
23299,159441231,Condenatoria,Hombre,25
25102,159467057,Condenatoria,Hombre,41
26079,159473396,Condenatoria,Hombre,30
28085,159500399,Condenatoria,Mujer,47
28262,159502473,Condenatoria,Mujer,29
23756,159505918,Condenatoria,Hombre,42
28006,159506879,Condenatoria,Hombre,25
23752,159594149,Condenatoria,Hombre,1
23752,159594151,Condenatoria,Hombre,27
23752,159594180,Condenatoria,Hombre,1
23752,159594182,Condenatoria,Hombre,23
28044,159597132,Condenatoria,Hombre,41
23267,159707861,Condenatoria,Hombre,34
23234,159730770,Condenatoria,Hombre,30
29500,159762792,Condenatoria,Hombre,52
29500,159762804,Condenatoria,Hombre,54
26058,159772393,Condenatoria,Hombre,48
25956,159774101,Condenatoria,Hombre,50
24563,159775642,Condenatoria,Hombre,22
26853,159862815,Condenatoria,Mujer,23
25084,159889158,Condenatoria,Hombre,24
25398,159916884,Condenatoria,Hombre,33
24032,159964105,Condenatoria,Hombre,33
24758,160004895,Condenatoria,Hombre,27
24758,160004902,Condenatoria,Hombre,33
27444,160016276,Condenatoria,Hombre,22
28620,160104188,Condenatoria,Hombre,34
25079,160111062,Condenatoria,Hombre,39
25290,160126416,Condenatoria,Hombre,50
28230,160358489,Condenatoria,Hombre,24
28769,160359475,Condenatoria,Hombre,30
29771,160362279,Condenatoria,Mujer,31
26648,160362616,Condenatoria,Hombre,29
23750,160372507,Condenatoria,Hombre,40
26077,160381792,Condenatoria,Hombre,33
26767,160470076,Condenatoria,Hombre,26
29761,160497156,Condenatoria,Mujer,44
23576,160517246,Condenatoria,Hombre,35
29758,160529893,Condenatoria,Hombre,25
28401,160530473,Condenatoria,Hombre,21
29060,160530939,Condenatoria,Hombre,52
28067,160560047,Condenatoria,Hombre,33
28027,160565798,Condenatoria,Hombre,24
28540,160576297,Condenatoria,Hombre,30
28540,160576333,Condenatoria,Hombre,28
25312,160590302,Condenatoria,Hombre,50
24675,160615938,Condenatoria,Hombre,35
26398,160725020,Condenatoria,Hombre,33
25688,160813875,Condenatoria,Hombre,44
27907,160816333,Condenatoria,Hombre,42
27907,160816345,Condenatoria,Hombre,28
24108,160818845,Condenatoria,Hombre,48
29904,160844594,Condenatoria,Hombre,40
24369,160927719,Condenatoria,Hombre,38
25626,160930791,Condenatoria,Hombre,43
24919,161181231,Condenatoria,Hombre,41
25743,161235045,Condenatoria,Hombre,34
25727,161293147,Condenatoria,Hombre,50
23371,161293579,Condenatoria,Hombre,40
24861,161294421,Condenatoria,Hombre,27
24861,161294423,Condenatoria,Hombre,28
27052,161315044,Condenatoria,Hombre,33
27049,161513812,Condenatoria,Hombre,23
28457,161580119,Condenatoria,Hombre,27
26727,161667933,Condenatoria,Hombre,30
26202,161701886,Condenatoria,Hombre,22
28150,161787477,Absolutoria,Hombre,25
28051,161789617,Condenatoria,Hombre,26
28705,161789629,Condenatoria,Hombre,23
29777,161834711,Condenatoria,Hombre,47
28380,161874213,Condenatoria,Hombre,34
28131,161999188,Condenatoria,Mujer,41
27724,162042004,Condenatoria,Hombre,20
26645,162058357,Condenatoria,Mujer,58
27726,162202857,Condenatoria,Hombre,29
25112,162281276,Condenatoria,Hombre,26
27056,162394012,Condenatoria,Hombre,38
25115,162394288,Condenatoria,Hombre,45
27057,162394315,Condenatoria,Hombre,41
25342,162470644,Condenatoria,Hombre,23
26185,162559920,Condenatoria,Hombre,26
28063,162561561,Condenatoria,Hombre,48
25744,162594994,Condenatoria,Hombre,19
28461,162671170,Condenatoria,Hombre,53
27796,162673242,Condenatoria,Hombre,64
27729,162750064,Condenatoria,Hombre,23
27730,162793558,Condenatoria,Hombre,47
28734,162891079,Condenatoria,Hombre,22
30206,163000643,Condenatoria,Hombre,34
26053,163002624,Condenatoria,Hombre,22
26985,163005144,Condenatoria,Hombre,40
26281,163036744,Condenatoria,Hombre,31
27059,163039601,Condenatoria,Hombre,31
28495,163082761,Condenatoria,Hombre,29
26950,163150388,Condenatoria,Hombre,26
26951,163194964,Condenatoria,Hombre,46
27471,163195008,Condenatoria,Hombre,50
27471,163195011,Condenatoria,Mujer,21
27471,163195013,Condenatoria,Hombre,48
27471,163195016,Condenatoria,Hombre,31
27471,163195018,Condenatoria,Hombre,45
27471,163195028,Condenatoria,Mujer,21
27948,163202335,Condenatoria,Hombre,21
27948,163202342,Condenatoria,Hombre,34
26633,163240795,Condenatoria,Hombre,30
26633,163240844,Condenatoria,Hombre,32
26633,163240873,Condenatoria,Hombre,27
28404,163250115,Condenatoria,Hombre,34
27300,163255907,Condenatoria,Hombre,40
29590,163258792,Condenatoria,Hombre,28
29486,163280375,Condenatoria,Mujer,43
29157,163326179,Condenatoria,Mujer,28
28030,163357881,Condenatoria,Hombre,39
27618,163376189,Condenatoria,Hombre,33
28038,163429961,Condenatoria,Hombre,37
29586,163451152,Condenatoria,Hombre,20
29586,163451214,Condenatoria,Hombre,1
27065,163460892,Condenatoria,Hombre,19
27066,163460964,Condenatoria,Hombre,39
28323,163463887,Condenatoria,Hombre,40
28228,163524716,Condenatoria,Hombre,37
26054,163557523,Condenatoria,Hombre,1
26632,163613481,Condenatoria,Hombre,27
28233,163639662,Condenatoria,Hombre,32
28628,163738171,Condenatoria,Hombre,19
29663,164207113,Condenatoria,Hombre,36
28280,164213369,Condenatoria,Hombre,19
28070,164213441,Condenatoria,Hombre,39
28070,164213444,Condenatoria,Hombre,38
28735,164254355,Condenatoria,Hombre,50
28735,164254424,Condenatoria,Hombre,52
29907,164395501,Condenatoria,Hombre,27
29570,164621551,Condenatoria,Hombre,23
29570,164621556,Condenatoria,Hombre,23
29313,164624866,Condenatoria,Hombre,27
29601,164624958,Condenatoria,Hombre,30
29037,164957375,Condenatoria,Hombre,31
29757,164964402,Condenatoria,Mujer,38
29696,165120996,Condenatoria,Hombre,37
29874,165140954,Condenatoria,Hombre,38
29217,165327836,Condenatoria,Hombre,1
28225,165342726,Condenatoria,Hombre,3
27859,165620253,Condenatoria,Hombre,30
30080,165672009,Condenatoria,Hombre,37
28757,165681944,Condenatoria,Hombre,27
29309,165684864,Condenatoria,Hombre,39
28068,165764242,Condenatoria,Hombre,37
30183,165935317,Condenatoria,Hombre,25
29693,166004805,Condenatoria,Hombre,14
28285,166025278,Condenatoria,Hombre,27
30032,166265592,Condenatoria,Hombre,26
29158,166270467,Condenatoria,Mujer,20
29223,166433168,Condenatoria,Hombre,22
28893,166771835,Condenatoria,Hombre,40
29814,166866837,Condenatoria,Hombre,22
29013,167082122,Condenatoria,Hombre,46
30065,167701051,Condenatoria,Hombre,37
30174,167841815,Condenatoria,Hombre,28
14251,115626320,Condenatoria,Hombre,50
9522,115646050,Condenatoria,Hombre,34
12833,115658695,Condenatoria,Hombre,39
9227,115667055,Condenatoria,Hombre,57
7590,115670296,Condenatoria,Hombre,38
4588,115670783,Condenatoria,Mujer,36
7590,115671085,Condenatoria,Hombre,65
3127,115671410,Condenatoria,Hombre,40
7589,115680099,Condenatoria,Hombre,50
13824,115688989,Condenatoria,Mujer,28
10621,115701584,Condenatoria,Hombre,50
14752,115704363,Condenatoria,Hombre,47
17913,115705311,Condenatoria,Hombre,40
4587,115705702,Condenatoria,Hombre,33
10845,115708763,Condenatoria,Hombre,27
8230,115748417,Condenatoria,Hombre,46
9295,115840086,Condenatoria,Hombre,34
17935,115939900,Condenatoria,Hombre,28
7599,115981700,Condenatoria,Hombre,37
15935,116110273,Condenatoria,Hombre,28
15780,116111790,Condenatoria,Hombre,46
17931,116239065,Condenatoria,Hombre,30
9664,116239782,Condenatoria,Hombre,29
17732,116513932,Condenatoria,Hombre,29
17724,116574235,Condenatoria,Hombre,40
4571,116603434,Condenatoria,Hombre,39
11432,116883114,Condenatoria,Hombre,39
17942,117059952,Condenatoria,Mujer,39
3150,117250827,Condenatoria,Mujer,27
11474,117306039,Condenatoria,Hombre,36
13374,117374418,Condenatoria,Hombre,37
10833,117382726,Condenatoria,Hombre,42
12312,117428088,Condenatoria,Hombre,58
17948,117456018,Condenatoria,Hombre,29
17712,117523696,Condenatoria,Hombre,29
11504,117642566,Condenatoria,Hombre,57
17413,117673499,Condenatoria,Hombre,31
21743,117824883,Condenatoria,Hombre,42
10175,117845415,Condenatoria,Hombre,26
17963,117850334,Condenatoria,Hombre,33
8229,117907064,Condenatoria,Hombre,43
11011,117979040,Condenatoria,Hombre,26
8234,117994515,Condenatoria,Hombre,33
21745,118008624,Condenatoria,Hombre,41
21746,118138890,Condenatoria,Hombre,35
10915,118439944,Condenatoria,Hombre,36
11331,118446457,Condenatoria,Hombre,44
10852,118475919,Condenatoria,Hombre,52
11995,118498785,Condenatoria,Hombre,34
12360,118719965,Condenatoria,Hombre,34
3152,118729525,Condenatoria,Hombre,36
11026,118883169,Condenatoria,Mujer,39
3154,118957111,Condenatoria,Hombre,27
10639,118972021,Condenatoria,Hombre,53
14370,119091542,Condenatoria,Mujer,38
17137,119092030,Condenatoria,Hombre,40
21761,119133410,Condenatoria,Hombre,51
14761,119148347,Condenatoria,Hombre,29
18950,119264808,Condenatoria,Hombre,31
9299,119321213,Condenatoria,Hombre,33
7318,119428291,Condenatoria,Hombre,37
10938,119436135,Condenatoria,Hombre,34
20701,119776675,Condenatoria,Hombre,28
14698,119787466,Condenatoria,Hombre,36
22947,119818115,Condenatoria,Hombre,28
4420,119943047,Condenatoria,Hombre,47
4420,119943080,Condenatoria,Mujer,43
10258,120153567,Condenatoria,Hombre,34
14813,120231834,Condenatoria,Hombre,27
14883,120231835,Condenatoria,Hombre,26
2804,120232617,Condenatoria,Hombre,55
23867,120269996,Condenatoria,Hombre,39
22953,120329697,Absolutoria,Hombre,57
11435,120352260,Condenatoria,Hombre,40
11435,120352305,Condenatoria,Hombre,29
3008,120357738,Absolutoria,Hombre,36
6152,120416507,Condenatoria,Hombre,41
6152,120416970,Condenatoria,Hombre,26
10742,120430925,Condenatoria,Hombre,31
10742,120431008,Condenatoria,Hombre,33
10742,120431025,Condenatoria,Hombre,36
18268,120479166,Condenatoria,Hombre,34
10744,120487477,Condenatoria,Hombre,38
12048,120531917,Condenatoria,Hombre,49
12052,120560665,Condenatoria,Hombre,58
15840,120698254,Absolutoria,Hombre,48
19347,120777109,Condenatoria,Hombre,40
21785,120778205,Condenatoria,Hombre,35
12080,120778337,Condenatoria,Hombre,33
21820,120889912,Condenatoria,Hombre,43
17414,120890669,Condenatoria,Hombre,45
4971,120919066,Absolutoria,Hombre,36
4971,120919068,Absolutoria,Hombre,53
23554,121063809,Absolutoria,Hombre,44
13417,121389511,Condenatoria,Hombre,29
13175,121438369,Condenatoria,Hombre,41
21662,121454311,Condenatoria,Hombre,30
8421,121454357,Condenatoria,Hombre,30
14732,121473738,Condenatoria,Mujer,45
1848,121588679,Condenatoria,Hombre,35
10215,121636717,Condenatoria,Hombre,29
10850,121640326,Condenatoria,Hombre,27
9071,121725467,Condenatoria,Hombre,35
14760,121734063,Condenatoria,Hombre,66
21980,121734441,Condenatoria,Hombre,27
21989,121870982,Condenatoria,Hombre,50
10860,121915861,Condenatoria,Hombre,31
13080,121983568,Condenatoria,Hombre,32
11271,122388320,Condenatoria,Hombre,28
17745,122437418,Condenatoria,Hombre,62
15740,122475721,Condenatoria,Hombre,40
16493,122499778,Condenatoria,Hombre,43
5681,122555922,Condenatoria,Hombre,31
5681,122555927,Condenatoria,Hombre,32
22006,122557670,Condenatoria,Hombre,29
11019,122638359,Condenatoria,Hombre,26
7176,122676273,Condenatoria,Hombre,38
22023,122706865,Condenatoria,Hombre,51
22029,122737387,Condenatoria,Hombre,37
2646,122794821,Condenatoria,Hombre,30
15910,122824399,Condenatoria,Hombre,28
2586,122856605,Condenatoria,Hombre,41
11431,122984256,Condenatoria,Hombre,36
11197,123010874,Condenatoria,Hombre,50
11037,123075203,Condenatoria,Hombre,28
9248,123201169,Condenatoria,Hombre,71
13698,123251779,Condenatoria,Hombre,46
15550,123267496,Condenatoria,Hombre,30
14851,123269051,Condenatoria,Hombre,39
15566,123290747,Condenatoria,Mujer,28
24005,123529010,Condenatoria,Hombre,6
2656,123563100,Condenatoria,Mujer,50
24123,123564193,Condenatoria,Hombre,37
9969,123646057,Condenatoria,Hombre,36
11222,123687758,Condenatoria,Mujer,52
11733,123748732,Condenatoria,Mujer,44
15763,123845717,Condenatoria,Hombre,53
10230,123874586,Condenatoria,Hombre,30
16241,123874871,Condenatoria,Hombre,43
16138,124003344,Condenatoria,Hombre,38
11234,124039288,Condenatoria,Hombre,40
11698,124142701,Condenatoria,Hombre,28
13971,124143045,Condenatoria,Hombre,28
7289,124202014,Absolutoria,Hombre,35
15577,124232228,Condenatoria,Hombre,77
14426,124400064,Condenatoria,Mujer,39
16517,124415714,Condenatoria,Hombre,36
11257,124575747,Condenatoria,Hombre,29
11270,124659227,Condenatoria,Hombre,31
9857,124660237,Condenatoria,Hombre,28
21657,124660240,Condenatoria,Mujer,28
15615,124695012,Condenatoria,Hombre,30
11457,124765885,Condenatoria,Hombre,29
6014,124799349,Condenatoria,Hombre,41
11297,124814803,Condenatoria,Hombre,24
9971,124815213,Condenatoria,Hombre,25
17692,124816546,Condenatoria,Hombre,29
17717,124843970,Condenatoria,Hombre,46
11788,124847795,Condenatoria,Hombre,50
9671,124877111,Condenatoria,Hombre,52
16643,124908199,Condenatoria,Hombre,31
11486,124911194,Condenatoria,Hombre,55
12468,124933192,Condenatoria,Hombre,38
25749,124957847,Condenatoria,Hombre,39
9898,125019461,Condenatoria,Hombre,27
9898,125019753,Condenatoria,Hombre,27
16436,125039513,Condenatoria,Hombre,49
11223,125066288,Condenatoria,Hombre,48
25062,125123377,Condenatoria,Hombre,28
6356,125189048,Condenatoria,Hombre,32
9828,125201629,Condenatoria,Mujer,25
1903,125252547,Condenatoria,Hombre,32
17742,125280342,Condenatoria,Hombre,48
10249,125316778,Condenatoria,Hombre,35
11581,125398233,Condenatoria,Hombre,43
12478,125481204,Condenatoria,Hombre,46
18408,125541555,Condenatoria,Mujer,67
24166,125542074,Condenatoria,Hombre,38
15711,125572646,Condenatoria,Hombre,35
15711,125572758,Condenatoria,Hombre,29
15711,125572862,Condenatoria,Hombre,31
2097,125598374,Condenatoria,Hombre,45
17359,125621076,Condenatoria,Hombre,62
