IdVictima,GeneroDelito,TipoDelito
14909,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15481,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16899,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14590,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13804,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11942,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13992,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13215,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9617,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11474,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13194,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13858,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16469,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16088,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3752,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9341,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14061,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6199,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2022,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13309,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16225,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12179,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11559,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7998,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10787,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
24869,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17075,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7497,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9344,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8374,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8866,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5793,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
19885,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7648,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15126,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12135,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4257,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11565,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10121,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9512,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7689,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16227,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12310,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10766,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20203,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17113,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11377,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12199,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14974,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18725,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17045,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
24047,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18729,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14633,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5956,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27111,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17026,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17007,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10629,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9808,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16976,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
1863,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12157,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12589,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14916,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3593,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17030,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17010,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27109,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15120,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14897,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14891,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12065,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5778,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16207,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17036,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6160,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5875,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27319,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14939,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2741,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8127,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16415,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11785,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12306,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10587,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3595,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11413,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5927,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16213,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6761,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
24041,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14139,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14976,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8111,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9618,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27322,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13942,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12579,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16991,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17047,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2400,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2401,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16588,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11913,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5044,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2402,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11911,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17042,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7682,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12678,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11901,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6220,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7672,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2929,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15516,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12693,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10481,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11585,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10564,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
19889,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5726,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17417,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9572,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27542,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13262,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8163,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4306,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8736,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5727,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8165,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2038,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12892,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27541,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11532,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11610,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2905,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17053,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2903,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
346,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4263,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9337,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5931,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20368,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13543,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3213,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5347,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12944,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
22825,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6364,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18324,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13876,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12479,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12945,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15274,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5471,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11525,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2922,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
23517,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2919,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5934,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
19888,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10089,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17236,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2916,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13633,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
19692,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5932,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10607,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8172,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15857,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2926,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20412,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9907,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
21766,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5364,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14191,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14154,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10613,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14174,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15919,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20281,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2510,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12002,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12232,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9724,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20274,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10592,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3780,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13420,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11739,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6658,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16244,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12888,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12251,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27548,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12947,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13212,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12754,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12253,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9661,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27550,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5048,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15400,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4310,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20337,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20371,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
1134,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4311,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6442,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14099,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6697,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11589,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13317,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7677,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12747,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9394,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7688,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12278,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3773,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17459,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17012,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
2204,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13322,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4308,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
4309,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6692,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11601,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13597,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18249,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12735,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3767,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9963,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11534,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14232,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
21762,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12618,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8377,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6837,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17437,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25455,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6433,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13278,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6436,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13610,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25483,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6221,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11540,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8088,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12620,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11541,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5508,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15572,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25412,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15336,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13300,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18319,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3439,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12223,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6439,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14575,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5081,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11920,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27545,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27925,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5912,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17063,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14400,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17070,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15632,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20346,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14077,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15963,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
21940,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6830,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15293,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11647,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12939,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13046,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13190,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15354,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6980,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16462,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25533,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11643,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27599,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3447,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11798,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
24081,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20340,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
26710,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10278,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5078,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8473,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20222,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18759,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10513,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13266,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12915,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6668,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7723,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
26519,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11816,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15433,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10842,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13073,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
23436,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12899,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10890,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13094,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6748,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13586,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8226,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13441,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20515,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17770,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
17783,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7997,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14599,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16111,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14480,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5052,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5941,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5852,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
5887,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
28814,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6482,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20673,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25801,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20290,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8680,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
10828,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15421,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12234,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8211,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15635,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12482,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14222,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3441,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13389,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13526,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
16948,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3323,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12772,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6879,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8540,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8210,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
20041,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12783,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25419,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8536,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
18104,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6763,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12786,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7675,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15345,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25499,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12265,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
3063,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27594,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
12216,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14579,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15743,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14252,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
29353,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
594,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
6661,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
25510,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
363,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
11925,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
27597,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
7832,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
8092,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
15894,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
14548,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
13523,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
9679,Actos ilícitos con armas,LFAFE Art. 83 P. 1 Fra. II
